id,run_id,source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,created_on,updated_on
787,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30020_1&section=400&oer=false,NULL,8153_2_605,30020,30020,400,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:16.165016+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
792,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30010_3&section=600&oer=false,NULL,8153_2_605,30010,30010,600,NULL,SPRING 2026,9780138053840,Olds' Maternal-Newborn Nursing & Women's Health Across the Lifespan,"davidson, michele",Required,2026-03-11 16:20:18.395806+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
799,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_30010_1&section=400&oer=false,NULL,8153_2_605,30010,30010,400,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:19.426185+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
803,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20950_4&section=600&oer=false,NULL,8153_2_605,20950,20950,600,NULL,SPRING 2026,8220144562529,Revel Access Code for Discovering the Life Span,robert s. feldman,REQUIRED,2026-03-11 16:20:20.913992+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
806,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20950_2&section=490&oer=false,NULL,8153_2_605,20950,20950,490,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:20:21.998894+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
813,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_13&section=702&oer=false,NULL,8153_2_605,20030,20030,702,NULL,SPRING 2026,9781975138394,Nursing 2021 Drug Handbook,lippincott williams and wilkins,REQUIRED,2026-03-11 16:20:24.369998+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
816,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_12&section=701&oer=false,NULL,8153_2_605,20030,20030,701,NULL,SPRING 2026,9781975138394,Nursing 2021 Drug Handbook,lippincott williams and wilkins,REQUIRED,2026-03-11 16:20:24.751226+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
820,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_9&section=602&oer=false,NULL,8153_2_605,20030,20030,602,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:25.663602+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
823,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_8&section=601&oer=false,NULL,8153_2_605,20030,20030,601,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:26.554572+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
828,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_7&section=600&oer=false,NULL,8153_2_605,20030,20030,600,NULL,SPRING 2026,9781975109264,Nursing 2020 Drug Handbook,lippincott,REQUIRED,2026-03-11 16:20:27.212731+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
831,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_4&section=500&oer=false,NULL,8153_2_605,20030,20030,500,NULL,SPRING 2026,9781975109264,Nursing 2020 Drug Handbook,lippincott,REQUIRED,2026-03-11 16:20:27.810809+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
835,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_2&section=401&oer=false,NULL,8153_2_605,20030,20030,401,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:28.928016+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
838,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20030_1&section=400&oer=false,NULL,8153_2_605,20030,20030,400,NULL,SPRING 2026,9781496362179,Fundamentals of Nursing: The Art and Science of Person-Centered Care - With Access,"taylor, carol / lynn, pamela",Required,2026-03-11 16:20:29.485006+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
844,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20025_2&section=500&oer=false,NULL,8153_2_605,20025,20025,500,NULL,SPRING 2026,9781975136130,Abrams' Clinical Drug Therapy - With Access,"frandsen, geralyn",Required,2026-03-11 16:20:31.740569+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
848,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_2&section=601&oer=false,NULL,8153_2_605,20020,20020,601,NULL,SPRING 2026,9781975168155,Fundamentals of Nursing - With Access,"taylor, carol r.",REQUIRED,2026-03-11 16:20:33.71467+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
852,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_2&section=601&oer=false,NULL,8153_2_605,20020,20020,601,NULL,SPRING 2026,9780323358415,Saunders Comprehensive Review for the NCLEX-RN Examination - With Access,"silvestri, linda anne",Recommended,2026-03-11 16:20:33.71467+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
855,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_1&section=600&oer=false,NULL,8153_2_605,20020,20020,600,NULL,SPRING 2026,9781975168179,Fundamentals of Nursing,"taylor, carol r.",Required,2026-03-11 16:20:33.915027+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
860,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_1&section=600&oer=false,NULL,8153_2_605,20020,20020,600,NULL,SPRING 2026,9780323358415,Saunders Comprehensive Review for the NCLEX-RN Examination - With Access,"silvestri, linda anne",Recommended,2026-03-11 16:20:33.915027+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
846,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20020_3&section=500&oer=false,NULL,8153_2_605,20020,20020,500,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:34.023765+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
866,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_20015_1&section=400&oer=false,NULL,8153_2_605,20015,20015,400,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:36.595375+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
869,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_10060_4&section=700&oer=false,NULL,8153_2_605,10060,10060,700,NULL,SPRING 2026,9781719649773,Nursing Now - With Access,"catalano, joseph t.",Recommended,2026-03-11 16:20:38.635215+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
877,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20217_5&section=804&oer=false,NULL,8153_2_595,20217,20217,804,NULL,SPRING 2026,9780323776714,Maternal Child Nursing Care - With Access,"perry, shannon e.",Required,2026-03-11 16:20:43.344056+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
880,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20217_3&section=801&oer=false,NULL,8153_2_595,20217,20217,801,NULL,SPRING 2026,9780323825870,Maternal Child Nursing Care,perry,eBook Option,2026-03-11 16:20:43.627023+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
884,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20214_4&section=800&oer=false,NULL,8153_2_595,20214,20214,800,NULL,SPRING 2026,9780323793155,Pharmacology: Patient-Centered Nursing Process Approach - With Code,"mccuistion, linda e.",Required,2026-03-11 16:20:45.306578+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
887,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20214_7&section=301&oer=false,NULL,8153_2_595,20214,20214,301,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:46.784423+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
892,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20023_10&section=804&oer=false,NULL,8153_2_595,20023,20023,804,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:20:49.555047+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
895,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20023_6&section=800&oer=false,NULL,8153_2_595,20023,20023,800,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:51.383313+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
899,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20023_4&section=302&oer=false,NULL,8153_2_595,20023,20023,302,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:20:53.24694+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
902,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20023_1&section=200&oer=false,NULL,8153_2_595,20023,20023,200,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:20:54.95808+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
908,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20022_1&section=200&oer=false,NULL,8153_2_595,20022,20022,200,NULL,SPRING 2026,9780323795302,Saunders Comprehensive Review for the NCLEX-RN Examination - With Access,"silvestri, linda anne",Recommended,2026-03-11 16:20:58.648091+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
911,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20015_8&section=801&oer=false,NULL,8153_2_595,20015,20015,801,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:00.41103+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
915,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20015_6&section=304&oer=false,NULL,8153_2_595,20015,20015,304,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:02.963533+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
918,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_20015_3&section=301&oer=false,NULL,8153_2_595,20015,20015,301,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:04.572493+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
923,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10018_4&section=800&oer=false,NULL,8153_2_595,10018,10018,800,NULL,SPRING 2026,2810076519836,Conceptual Nursing Care Planning - Text Only,"harding, mariann m.",Recommended,2026-03-11 16:21:06.196912+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
926,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10018_6&section=202&oer=false,NULL,8153_2_595,10018,10018,202,NULL,SPRING 2026,9780323828093,Fundamentals of Nursing - With Access,"yoost, barbara l.",Required,2026-03-11 16:21:07.578285+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
930,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10016_5&section=800&oer=false,NULL,8153_2_595,10016,10016,800,NULL,SPRING 2026,9780323792424,"Lewis's Medical-Surgical Nursing, 2 Volume Set - Package","harding, mariann m.",REQUIRED,2026-03-11 16:21:08.404481+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
935,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10016_10&section=481&oer=false,NULL,8153_2_595,10016,10016,481,NULL,SPRING 2026,9780323697972,LPN to RN Transitions - With Access,"claywell, lora",REQUIRED,2026-03-11 16:21:09.214206+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
940,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10016_1&section=201&oer=false,NULL,8153_2_595,10016,10016,201,NULL,SPRING 2026,9780443105241,LPN to RN: Transitions - With Access,"claywell, lora",REQUIRED,2026-03-11 16:21:10.272949+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
943,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10014_5&section=480&oer=false,NULL,8153_2_595,10014,10014,480,NULL,SPRING 2026,9780443115257,Pharmacology: A Patient-Centered Nursing Process Approach - With Code,"mccuistion, linda e.",Required,2026-03-11 16:21:11.713043+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
947,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_10&section=803&oer=false,NULL,8153_2_595,10013,10013,803,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:14.298876+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
950,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_7&section=800&oer=false,NULL,8153_2_595,10013,10013,800,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:16.102058+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
955,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_13&section=480&oer=false,NULL,8153_2_595,10013,10013,480,NULL,SPRING 2026,9780323828093,Fundamentals of Nursing - With Access,"yoost, barbara l.",REQUIRED,2026-03-11 16:21:17.606181+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
958,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_5&section=303&oer=false,NULL,8153_2_595,10013,10013,303,NULL,SPRING 2026,9780443502934,W26 ELIV NRST BUNDLE,yoost,Required,2026-03-11 16:21:18.922496+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
962,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10013_1&section=200&oer=false,NULL,8153_2_595,10013,10013,200,NULL,SPRING 2026,9780323697033,Mosby's Manual of Diagnostic and Laboratory Tests,"pagana, kathleen deska / pagana, timothy j. / pagana, theresa n.",Required,2026-03-11 16:21:21.206753+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
964,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10012_1&section=200&oer=false,NULL,8153_2_595,10012,10012,200,NULL,SPRING 2026,9780323697071,Varcarolis' Foundations of Psychiatric-Mental Health Nursing,"halter, margaret jordan",Required,2026-03-11 16:21:22.194854+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
969,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_595_10011_2&section=800&oer=false,NULL,8153_2_595,10011,10011,800,NULL,SPRING 2026,9780443463570,Nrst Bundle Tusc (Custom Package),harding,Required,2026-03-11 16:21:25.031932+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
972,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_41240_2&section=601&oer=false,NULL,8153_2_590,41240,41240,601,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:26.933903+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
975,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_41181_1&section=600&oer=false,NULL,8153_2_590,41181,41181,600,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:28.950891+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
976,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_41114_2&section=601&oer=false,NULL,8153_2_590,41114,41114,601,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:21:29.267681+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
979,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_590_36918_2&section=601&oer=false,NULL,8153_2_590,36918,36918,601,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:21:31.363995+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
